,id,gender,generation,location,organization,geofocus,qtype,question_grouping,wording,question_id,value,labels
9015,475,Female,50+,Asia,Multilateral/international org,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@10,0,no Girls and women in conflict/post-conflict situations
9016,475,Female,50+,Asia,Multilateral/international org,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@11,0,"no Public finance, public spending and taxation"
9017,475,Female,50+,Asia,Multilateral/international org,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@12,0,no None of the above
9018,475,Female,50+,Asia,Multilateral/international org,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@13,0,no Don't know
9019,475,Female,50+,Asia,Multilateral/international org,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@14,0,no No answer
9020,475,Female,50+,Asia,Multilateral/international org,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Collecting data on issues that affect girls and women in policymaking isn't prioritized,q11@a,2,Fairly relevant
9021,475,Female,50+,Asia,Multilateral/international org,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There is little demand from advocates for data relating to gender equality,q11@b,2,Fairly relevant
9022,475,Female,50+,Asia,Multilateral/international org,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Gender data is harder to collect than other data,q11@c,2,Fairly relevant
9023,475,Female,50+,Asia,Multilateral/international org,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough technical know-ho within government related to gender data,q11@d,3,Not very relevant
9024,475,Female,50+,Asia,Multilateral/international org,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough funding for the government to collect better gender data,q11@e,2,Fairly relevant
9025,476,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@1,0,no Sexual and reproductive health and rights
9026,476,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@2,0,no Access to comprehensive health services
9027,476,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@3,1,Reducing gender-based violence
9028,476,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@4,0,no Equitable and quality education at all levels
9029,476,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@5,0,"no Economic empowerment, access to land and financial inclusion"
9030,476,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@6,0,"no Women and work, unpaid care, pay gap"
9031,476,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@7,1,Women's political and civil society participation
9032,476,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@8,0,"no Access to public infrastructure, including clean energy, water and sanitation"
9033,476,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@9,1,Women and the effects of climatic and environmental changes
9034,476,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@10,0,no Girls and women in conflict/post-conflict situations
9035,476,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@11,0,"no Public finance, public spending and taxation"
9036,476,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@12,0,no None of the above
9037,476,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@13,0,no Don't know
9038,476,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@14,0,no No answer
9039,476,Female,30-49,No answer (International),Other,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Collecting data on issues that affect girls and women in policymaking isn't prioritized,q11@a,2,Fairly relevant
9040,476,Female,30-49,No answer (International),Other,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There is little demand from advocates for data relating to gender equality,q11@b,3,Not very relevant
9041,476,Female,30-49,No answer (International),Other,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Gender data is harder to collect than other data,q11@c,4,Not at all relevant
9042,476,Female,30-49,No answer (International),Other,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough technical know-ho within government related to gender data,q11@d,1,Very relevant
9043,476,Female,30-49,No answer (International),Other,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough funding for the government to collect better gender data,q11@e,1,Very relevant
9044,477,Female,30-49,No answer (International),Govenment,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@1,0,no Sexual and reproductive health and rights
9045,477,Female,30-49,No answer (International),Govenment,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@2,0,no Access to comprehensive health services
9046,477,Female,30-49,No answer (International),Govenment,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@3,1,Reducing gender-based violence
9047,477,Female,30-49,No answer (International),Govenment,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@4,0,no Equitable and quality education at all levels
9048,477,Female,30-49,No answer (International),Govenment,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@5,0,"no Economic empowerment, access to land and financial inclusion"
9049,477,Female,30-49,No answer (International),Govenment,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@6,1,"Women and work, unpaid care, pay gap"
9050,477,Female,30-49,No answer (International),Govenment,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@7,1,Women's political and civil society participation
9051,477,Female,30-49,No answer (International),Govenment,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@8,0,"no Access to public infrastructure, including clean energy, water and sanitation"
9052,477,Female,30-49,No answer (International),Govenment,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@9,0,no Women and the effects of climatic and environmental changes
9053,477,Female,30-49,No answer (International),Govenment,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@10,0,no Girls and women in conflict/post-conflict situations
9054,477,Female,30-49,No answer (International),Govenment,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@11,0,"no Public finance, public spending and taxation"
9055,477,Female,30-49,No answer (International),Govenment,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@12,0,no None of the above
9056,477,Female,30-49,No answer (International),Govenment,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@13,0,no Don't know
9057,477,Female,30-49,No answer (International),Govenment,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@14,0,no No answer
9058,477,Female,30-49,No answer (International),Govenment,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Collecting data on issues that affect girls and women in policymaking isn't prioritized,q11@a,1,Very relevant
9059,477,Female,30-49,No answer (International),Govenment,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There is little demand from advocates for data relating to gender equality,q11@b,4,Not at all relevant
9060,477,Female,30-49,No answer (International),Govenment,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Gender data is harder to collect than other data,q11@c,4,Not at all relevant
9061,477,Female,30-49,No answer (International),Govenment,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough technical know-ho within government related to gender data,q11@d,1,Very relevant
9062,477,Female,30-49,No answer (International),Govenment,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough funding for the government to collect better gender data,q11@e,1,Very relevant
9063,478,Female,50+,No answer (International),Girls/women's rights organisation,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@1,0,no Sexual and reproductive health and rights
9064,478,Female,50+,No answer (International),Girls/women's rights organisation,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@2,0,no Access to comprehensive health services
9065,478,Female,50+,No answer (International),Girls/women's rights organisation,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@3,1,Reducing gender-based violence
9066,478,Female,50+,No answer (International),Girls/women's rights organisation,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@4,1,Equitable and quality education at all levels
9067,478,Female,50+,No answer (International),Girls/women's rights organisation,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@5,0,"no Economic empowerment, access to land and financial inclusion"
9068,478,Female,50+,No answer (International),Girls/women's rights organisation,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@6,0,"no Women and work, unpaid care, pay gap"
9069,478,Female,50+,No answer (International),Girls/women's rights organisation,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@7,1,Women's political and civil society participation
9070,478,Female,50+,No answer (International),Girls/women's rights organisation,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@8,0,"no Access to public infrastructure, including clean energy, water and sanitation"
9071,478,Female,50+,No answer (International),Girls/women's rights organisation,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@9,0,no Women and the effects of climatic and environmental changes
9072,478,Female,50+,No answer (International),Girls/women's rights organisation,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@10,0,no Girls and women in conflict/post-conflict situations
9073,478,Female,50+,No answer (International),Girls/women's rights organisation,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@11,0,"no Public finance, public spending and taxation"
9074,478,Female,50+,No answer (International),Girls/women's rights organisation,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@12,0,no None of the above
9075,478,Female,50+,No answer (International),Girls/women's rights organisation,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@13,0,no Don't know
9076,478,Female,50+,No answer (International),Girls/women's rights organisation,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@14,0,no No answer
9077,478,Female,50+,No answer (International),Girls/women's rights organisation,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Collecting data on issues that affect girls and women in policymaking isn't prioritized,q11@a,1,Very relevant
9078,478,Female,50+,No answer (International),Girls/women's rights organisation,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There is little demand from advocates for data relating to gender equality,q11@b,2,Fairly relevant
9079,478,Female,50+,No answer (International),Girls/women's rights organisation,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Gender data is harder to collect than other data,q11@c,2,Fairly relevant
9080,478,Female,50+,No answer (International),Girls/women's rights organisation,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough technical know-ho within government related to gender data,q11@d,4,Not at all relevant
9081,478,Female,50+,No answer (International),Girls/women's rights organisation,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough funding for the government to collect better gender data,q11@e,3,Not very relevant
9082,479,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@1,0,no Sexual and reproductive health and rights
9083,479,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@2,0,no Access to comprehensive health services
9084,479,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@3,1,Reducing gender-based violence
9085,479,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@4,0,no Equitable and quality education at all levels
9086,479,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@5,1,"Economic empowerment, access to land and financial inclusion"
9087,479,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@6,0,"no Women and work, unpaid care, pay gap"
9088,479,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@7,0,no Women's political and civil society participation
9089,479,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@8,1,"Access to public infrastructure, including clean energy, water and sanitation"
9090,479,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@9,0,no Women and the effects of climatic and environmental changes
9091,479,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@10,0,no Girls and women in conflict/post-conflict situations
9092,479,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@11,0,"no Public finance, public spending and taxation"
9093,479,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@12,0,no None of the above
9094,479,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@13,0,no Don't know
9095,479,Female,30-49,No answer (International),Other,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@14,0,no No answer
9096,479,Female,30-49,No answer (International),Other,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Collecting data on issues that affect girls and women in policymaking isn't prioritized,q11@a,1,Very relevant
9097,479,Female,30-49,No answer (International),Other,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There is little demand from advocates for data relating to gender equality,q11@b,4,Not at all relevant
9098,479,Female,30-49,No answer (International),Other,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Gender data is harder to collect than other data,q11@c,2,Fairly relevant
9099,479,Female,30-49,No answer (International),Other,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough technical know-ho within government related to gender data,q11@d,1,Very relevant
9100,479,Female,30-49,No answer (International),Other,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough funding for the government to collect better gender data,q11@e,1,Very relevant
9101,480,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@1,0,no Sexual and reproductive health and rights
9102,480,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@2,0,no Access to comprehensive health services
9103,480,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@3,0,no Reducing gender-based violence
9104,480,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@4,0,no Equitable and quality education at all levels
9105,480,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@5,1,"Economic empowerment, access to land and financial inclusion"
9106,480,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@6,0,"no Women and work, unpaid care, pay gap"
9107,480,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@7,0,no Women's political and civil society participation
9108,480,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@8,1,"Access to public infrastructure, including clean energy, water and sanitation"
9109,480,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@9,0,no Women and the effects of climatic and environmental changes
9110,480,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@10,1,Girls and women in conflict/post-conflict situations
9111,480,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@11,0,"no Public finance, public spending and taxation"
9112,480,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@12,0,no None of the above
9113,480,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@13,0,no Don't know
9114,480,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@14,0,no No answer
9115,480,Female,50+,No answer (International),Multilateral/international org,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Collecting data on issues that affect girls and women in policymaking isn't prioritized,q11@a,1,Very relevant
9116,480,Female,50+,No answer (International),Multilateral/international org,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There is little demand from advocates for data relating to gender equality,q11@b,1,Very relevant
9117,480,Female,50+,No answer (International),Multilateral/international org,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Gender data is harder to collect than other data,q11@c,2,Fairly relevant
9118,480,Female,50+,No answer (International),Multilateral/international org,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough technical know-ho within government related to gender data,q11@d,3,Not very relevant
9119,480,Female,50+,No answer (International),Multilateral/international org,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough funding for the government to collect better gender data,q11@e,3,Not very relevant
9120,481,Female,30-49,Africa,NGO - girls/women's rights NOT sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@1,0,no Sexual and reproductive health and rights
9121,481,Female,30-49,Africa,NGO - girls/women's rights NOT sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@2,0,no Access to comprehensive health services
9122,481,Female,30-49,Africa,NGO - girls/women's rights NOT sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@3,1,Reducing gender-based violence
9123,481,Female,30-49,Africa,NGO - girls/women's rights NOT sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@4,0,no Equitable and quality education at all levels
9124,481,Female,30-49,Africa,NGO - girls/women's rights NOT sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@5,1,"Economic empowerment, access to land and financial inclusion"
9125,481,Female,30-49,Africa,NGO - girls/women's rights NOT sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@6,0,"no Women and work, unpaid care, pay gap"
9126,481,Female,30-49,Africa,NGO - girls/women's rights NOT sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@7,0,no Women's political and civil society participation
9127,481,Female,30-49,Africa,NGO - girls/women's rights NOT sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@8,0,"no Access to public infrastructure, including clean energy, water and sanitation"
9128,481,Female,30-49,Africa,NGO - girls/women's rights NOT sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@9,1,Women and the effects of climatic and environmental changes
9129,481,Female,30-49,Africa,NGO - girls/women's rights NOT sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@10,0,no Girls and women in conflict/post-conflict situations
9130,481,Female,30-49,Africa,NGO - girls/women's rights NOT sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@11,0,"no Public finance, public spending and taxation"
9131,481,Female,30-49,Africa,NGO - girls/women's rights NOT sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@12,0,no None of the above
9132,481,Female,30-49,Africa,NGO - girls/women's rights NOT sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@13,0,no Don't know
9133,481,Female,30-49,Africa,NGO - girls/women's rights NOT sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@14,0,no No answer
9134,481,Female,30-49,Africa,NGO - girls/women's rights NOT sole focus,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Collecting data on issues that affect girls and women in policymaking isn't prioritized,q11@a,3,Not very relevant
9135,481,Female,30-49,Africa,NGO - girls/women's rights NOT sole focus,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There is little demand from advocates for data relating to gender equality,q11@b,5,Don't know
9136,481,Female,30-49,Africa,NGO - girls/women's rights NOT sole focus,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Gender data is harder to collect than other data,q11@c,3,Not very relevant
9137,481,Female,30-49,Africa,NGO - girls/women's rights NOT sole focus,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough technical know-ho within government related to gender data,q11@d,3,Not very relevant
9138,481,Female,30-49,Africa,NGO - girls/women's rights NOT sole focus,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough funding for the government to collect better gender data,q11@e,3,Not very relevant
9139,482,Female,30-49,Latin America and Caribbean,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@1,1,Sexual and reproductive health and rights
9140,482,Female,30-49,Latin America and Caribbean,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@2,0,no Access to comprehensive health services
9141,482,Female,30-49,Latin America and Caribbean,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@3,1,Reducing gender-based violence
9142,482,Female,30-49,Latin America and Caribbean,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@4,0,no Equitable and quality education at all levels
9143,482,Female,30-49,Latin America and Caribbean,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@5,0,"no Economic empowerment, access to land and financial inclusion"
9144,482,Female,30-49,Latin America and Caribbean,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@6,0,"no Women and work, unpaid care, pay gap"
9145,482,Female,30-49,Latin America and Caribbean,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@7,1,Women's political and civil society participation
9146,482,Female,30-49,Latin America and Caribbean,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@8,0,"no Access to public infrastructure, including clean energy, water and sanitation"
9147,482,Female,30-49,Latin America and Caribbean,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@9,0,no Women and the effects of climatic and environmental changes
9148,482,Female,30-49,Latin America and Caribbean,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@10,0,no Girls and women in conflict/post-conflict situations
9149,482,Female,30-49,Latin America and Caribbean,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@11,0,"no Public finance, public spending and taxation"
9150,482,Female,30-49,Latin America and Caribbean,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@12,0,no None of the above
9151,482,Female,30-49,Latin America and Caribbean,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@13,0,no Don't know
9152,482,Female,30-49,Latin America and Caribbean,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@14,0,no No answer
